listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
12184015,01/07/2026,31,0,0,0,12.5,,,,30,,1615,0
12184015,01/09/2025,19,11,0.367,147,13.1,13.4,83,11,30,1731,1693,18993
906958,01/09/2025,30,0,0,0,56.8,,,,1,,7339,0
39630135,01/12/2025,31,0,0,0,41.8,,,,2,,5401,0
12184015,01/12/2025,31,0,0,0,12.4,,,,30,,1602,0
906958,01/08/2026,31,0,0,0,51.5,,,,1,,6654,0
39630135,01/08/2026,31,0,0,0,44.9,,,,2,,5801,0
39630135,01/11/2025,30,0,0,0,38.9,,,,2,,5026,0
12184015,01/05/2026,31,0,0,0,12.5,,,,30,,1615,0
39630135,01/07/2026,31,0,0,0,45,,,,2,,5814,0
39630135,01/02/2026,28,0,0,0,40,,,,2,,5168,0
906958,01/04/2026,30,0,0,0,52.2,,,,1,,6744,0
12184015,01/01/2026,31,0,0,0,12.4,,,,30,,1602,0
24099993,01/01/2026,31,0,0,0,34.6,,,,3,,4470,0
39348277,01/01/2026,31,0,0,0,43.3,,,,1,,5595,0
24099993,01/06/2026,30,0,0,0,34.4,,,,3,,4445,0
22369002,01/04/2026,30,0,0,0,40.2,,,,1,,5194,0
22369002,01/07/2026,31,0,0,0,40.7,,,,1,,5259,0
22369002,01/05/2026,31,0,0,0,41.2,,,,1,,5323,0
39348277,01/09/2025,30,0,0,0,42.7,,,,1,,5517,0
24099993,01/04/2026,30,0,0,0,32.4,,,,3,,4186,0
22369002,01/08/2026,31,0,0,0,40.9,,,,1,,5284,0
39348277,01/04/2026,30,0,0,0,44.5,,,,1,,5750,0
39348277,01/07/2026,31,0,0,0,47.9,,,,1,,6189,0
24099993,01/02/2026,28,0,0,0,34.5,,,,3,,4458,0
22369002,01/02/2026,28,0,0,0,39.1,,,,1,,5052,0
24099993,01/07/2026,31,0,0,0,38.2,,,,3,,4936,0
24099993,01/11/2025,30,0,0,0,29.3,,,,3,,3786,0
39348277,01/03/2026,31,0,0,0,43.1,,,,1,,5569,0
22369002,01/10/2025,31,0,0,0,38.1,,,,1,,4923,0
24099993,01/05/2026,31,0,0,0,30.4,,,,3,,3928,0
39348277,01/05/2026,31,0,0,0,46.1,,,,1,,5956,0
39348277,01/12/2025,31,0,0,0,47.7,,,,1,,6163,0
22369002,01/03/2026,31,0,0,0,38.9,,,,1,,5026,0
22369002,01/09/2025,30,0,0,0,38.8,,,,1,,5013,0
39348277,01/11/2025,30,0,0,0,46.7,,,,1,,6034,0
24099993,01/12/2025,31,0,0,0,31.7,,,,3,,4096,0
39348277,01/08/2026,31,0,0,0,47.6,,,,1,,6150,0
24099993,01/09/2025,3,27,0.9,662,24.3,24.5,27,7,2,3165,3140,85533
39348277,01/06/2026,30,0,0,0,47,,,,1,,6073,0
22369002,01/01/2026,31,0,0,0,38.7,,,,1,,5000,0
24099993,01/03/2026,31,0,0,0,33.1,,,,3,,4277,0
22369002,01/11/2025,30,0,0,0,38.8,,,,1,,5013,0
22369002,01/12/2025,31,0,0,0,38.5,,,,1,,4974,0
24099993,01/10/2025,24,7,0.226,166,23,23.7,,,3,3062,2972,21448
39348277,01/10/2025,31,0,0,0,43.9,,,,1,,5672,0
39348277,01/02/2026,28,0,0,0,43,,,,1,,5556,0
22369002,01/06/2026,30,0,0,0,41.3,,,,1,,5336,0
24099993,01/08/2026,31,0,0,0,38.7,,,,3,,5000,0
19581431,01/01/2026,31,0,0,0,25.4,,,,1,,3282,0
19581431,01/12/2025,31,0,0,0,25.2,,,,1,,3256,0
19581431,01/06/2026,30,0,0,0,26.1,,,,1,,3372,0
24206185,01/10/2025,31,0,0,0,73.2,,,,1,,9458,0
24206185,01/06/2026,30,0,0,0,74.9,,,,1,,9677,0
19581431,01/03/2026,31,0,0,0,25.3,,,,1,,3269,0
24206185,01/11/2025,30,0,0,0,73.7,,,,1,,9522,0
19581431,01/11/2025,30,0,0,0,25.4,,,,1,,3282,0
19581431,01/09/2025,30,0,0,0,25.4,,,,1,,3282,0
24206185,01/03/2026,31,0,0,0,74.9,,,,1,,9677,0
24206185,01/05/2026,31,0,0,0,75.4,,,,1,,9742,0
19581431,01/04/2026,30,0,0,0,25.6,,,,1,,3308,0
24206185,01/01/2026,31,0,0,0,73.9,,,,1,,9548,0
19581431,01/07/2026,31,0,0,0,26.9,,,,,,3476,0
19581431,01/05/2026,31,0,0,0,25.8,,,,1,,3333,0
24206185,01/09/2025,30,0,0,0,73,,,,1,,9432,0
24206185,01/02/2026,28,0,0,0,73.8,,,,1,,9535,0
24206185,01/07/2026,31,0,0,0,75.1,,,,1,,9703,0
24206185,01/12/2025,31,0,0,0,73.7,,,,1,,9522,0
24206185,01/04/2026,30,0,0,0,75,,,,1,,9690,0
19581431,01/08/2026,31,0,0,0,26.6,,,,,,3437,0
19581431,01/10/2025,31,0,0,0,25.6,,,,1,,3308,0
19581431,01/02/2026,28,0,0,0,25,,,,1,,3230,0
24206185,01/08/2026,31,0,0,0,76,,,,1,,9819,0
18050216,01/06/2026,30,0,0,0,67.5,,,,1,,8721,0
40975272,01/01/2026,31,0,0,0,71.1,,,,3,,9186,0
29978963,01/10/2025,31,0,0,0,26.1,,,,1,,3372,0
18050216,01/12/2025,31,0,0,0,67.8,,,,1,,8760,0
29978963,01/07/2026,31,0,0,0,29.2,,,,1,,3773,0
40975272,01/03/2026,31,0,0,0,71.2,,,,3,,9199,0
40975272,01/08/2026,31,0,0,0,70.1,,,,,,9057,0
18050216,01/05/2026,31,0,0,0,68.1,,,,1,,8799,0
29978963,01/03/2026,31,0,0,0,24.4,,,,1,,3153,0
40975272,01/02/2026,28,0,0,0,71.4,,,,3,,9225,0
40975272,01/12/2025,31,0,0,0,70.3,,,,3,,9083,0
29978963,01/06/2026,30,0,0,0,27,,,,1,,3488,0
40975272,01/06/2026,30,0,0,0,69.9,,,,3,,9031,0
29978963,01/08/2026,31,0,0,0,28.5,,,,1,,3682,0
29978963,01/12/2025,31,0,0,0,24.3,,,,1,,3140,0
40975272,01/09/2025,30,0,0,0,74.6,,,,3,,9639,0
29978963,01/02/2026,28,0,0,0,24.2,,,,1,,3127,0
18050216,01/02/2026,28,0,0,0,67.1,,,,1,,8670,0
40975272,01/07/2026,31,0,0,0,70.5,,,,,,9109,0
18050216,01/07/2026,31,0,0,0,67.3,,,,,,8695,0
29978963,01/04/2026,30,0,0,0,21.8,,,,1,,2817,0
18050216,01/01/2026,31,0,0,0,67.8,,,,1,,8760,0
29978963,01/11/2025,30,0,0,0,22.1,,,,1,,2855,0
40975272,01/05/2026,31,0,0,0,70.3,,,,3,,9083,0
18050216,01/08/2026,31,0,0,0,66.5,,,,,,8592,0
18050216,01/03/2026,31,0,0,0,67.4,,,,1,,8708,0
18050216,01/09/2025,30,0,0,0,68.6,,,,1,,8863,0
18050216,01/04/2026,30,0,0,0,68,,,,1,,8786,0
40975272,01/11/2025,30,0,0,0,70.2,,,,3,,9070,0
29978963,01/05/2026,31,0,0,0,24.4,,,,1,,3153,0
18050216,01/10/2025,31,0,0,0,67.7,,,,1,,8747,0
18050216,01/11/2025,30,0,0,0,67.2,,,,1,,8682,0
40975272,01/04/2026,30,0,0,0,70.1,,,,3,,9057,0
40975272,01/10/2025,31,0,0,0,73.5,,,,3,,9496,0
29978963,01/09/2025,13,17,0.567,376,24.6,22.1,21,17,1,2855,3178,48581
29978963,01/01/2026,31,0,0,0,24.2,,,,1,,3127,0
1803821,01/01/2026,31,0,0,0,125.5,,,,1,,16215,0
1803821,01/09/2025,30,0,0,0,126.2,,,,1,,16305,0
3896787,01/06/2026,30,0,0,0,30.4,,,,2,,3928,0
1803821,01/12/2025,31,0,0,0,123.9,,,,1,,16008,0
3896787,01/01/2026,31,0,0,0,30.9,,,,2,,3992,0
1803821,01/02/2026,28,0,0,0,126.5,,,,1,,16344,0
3896787,01/07/2026,31,0,0,0,31.3,,,,2,,4044,0
3896787,01/05/2026,31,0,0,0,31.1,,,,2,,4018,0
3896787,01/10/2025,31,0,0,0,30.4,,,,2,,3928,0
3896787,01/03/2026,31,0,0,0,29.6,,,,2,,3824,0
3896787,01/12/2025,31,0,0,0,30.3,,,,2,,3915,0
1803821,01/06/2026,30,0,0,0,124.8,,,,1,,16125,0
3896787,01/08/2026,31,0,0,0,32.6,,,,2,,4212,0
3896787,01/11/2025,30,0,0,0,30.5,,,,2,,3941,0
1803821,01/03/2026,31,0,0,0,125.7,,,,1,,16241,0
3896787,01/04/2026,30,0,0,0,30.8,,,,2,,3979,0
1803821,01/10/2025,31,0,0,0,126,,,,1,,16280,0
3896787,01/09/2025,30,0,0,0,30.1,,,,2,,3889,0
1803821,01/08/2026,31,0,0,0,126.2,,,,,,16305,0
3896787,01/02/2026,28,0,0,0,30.4,,,,2,,3928,0
1803821,01/04/2026,30,0,0,0,126.4,,,,1,,16331,0
1803821,01/11/2025,30,0,0,0,125.6,,,,1,,16228,0
1803821,01/07/2026,31,0,0,0,127.1,,,,,,16422,0
1803821,01/05/2026,31,0,0,0,127.2,,,,1,,16435,0
35055282,01/10/2025,31,0,0,0,32.9,,,,2,,4251,0
35055282,01/12/2025,20,11,0.355,337,31,30.6,111,9,2,3954,4005,43542
35967943,01/05/2026,31,0,0,0,69,,,,2,,8915,0
35055282,01/09/2025,30,0,0,0,31.4,,,,2,,4057,0
35055282,01/04/2026,30,0,0,0,30.8,,,,2,,3979,0
35967943,01/01/2026,31,0,0,0,64.9,,,,2,,8385,0
35055282,01/03/2026,31,0,0,0,30.5,,,,2,,3941,0
35967943,01/12/2025,31,0,0,0,66.3,,,,2,,8566,0
35967943,01/08/2026,31,0,0,0,70.5,,,,2,,9109,0
35967943,01/07/2026,31,0,0,0,70.6,,,,2,,9122,0
35055282,01/11/2025,30,0,0,0,30.5,,,,2,,3941,0
35055282,01/01/2026,24,7,0.226,219,31.5,31.3,,,2,4044,4070,28296
35055282,01/06/2026,30,0,0,0,36.4,,,,2,,4703,0
35055282,01/07/2026,31,0,0,0,34.4,,,,2,,4445,0
35967943,01/02/2026,28,0,0,0,67.7,,,,2,,8747,0
35055282,01/05/2026,31,0,0,0,30.3,,,,2,,3915,0
35967943,01/03/2026,31,0,0,0,65.4,,,,2,,8450,0
35967943,01/11/2025,30,0,0,0,66.3,,,,2,,8566,0
35055282,01/08/2026,31,0,0,0,39.4,,,,2,,5091,0
35967943,01/10/2025,27,4,0.129,206,60.5,51.5,,,1,6654,7817,26616
35055282,01/02/2026,28,0,0,0,30.5,,,,2,,3941,0
35967943,01/06/2026,30,0,0,0,71.3,,,,2,,9212,0
35967943,01/04/2026,30,0,0,0,66.9,,,,2,,8644,0
35967943,01/09/2025,28,2,0.067,134,58.6,67,52,6,2,8657,7571,17313
32153280,01/04/2026,30,0,0,0,71.9,,,,30,,9290,0
28505992,01/07/2026,31,0,0,0,52.1,,,,,,6732,0
32153280,01/06/2026,30,0,0,0,71,,,,30,,9173,0
32153280,01/10/2025,30,1,0.032,71,71.4,71,131,1,30,9173,9225,9173
32153280,01/09/2025,30,0,0,0,70.1,,,,30,,9057,0
28505992,01/02/2026,28,0,0,0,52.2,,,,2,,6744,0
28505992,01/06/2026,30,0,0,0,52.1,,,,2,,6732,0
28505992,01/12/2025,31,0,0,0,51.8,,,,2,,6693,0
32153280,01/01/2026,31,0,0,0,70.3,,,,30,,9083,0
28505992,01/11/2025,30,0,0,0,51.6,,,,2,,6667,0
32153280,01/12/2025,31,0,0,0,70.3,,,,30,,9083,0
28505992,01/08/2026,31,0,0,0,51.6,,,,,,6667,0
32153280,01/07/2026,31,0,0,0,71.5,,,,,,9238,0
32153280,01/03/2026,31,0,0,0,70.9,,,,30,,9161,0
28505992,01/09/2025,30,0,0,0,52.6,,,,2,,6796,0
28505992,01/01/2026,31,0,0,0,52.2,,,,2,,6744,0
28505992,01/05/2026,31,0,0,0,52.8,,,,2,,6822,0
28505992,01/03/2026,31,0,0,0,52.2,,,,2,,6744,0
32153280,01/05/2026,31,0,0,0,72.4,,,,30,,9354,0
28505992,01/04/2026,30,0,0,0,53.3,,,,2,,6887,0
32153280,01/11/2025,30,0,0,0,70.6,,,,30,,9122,0
32153280,01/08/2026,31,0,0,0,71,,,,,,9173,0
28505992,01/10/2025,31,0,0,0,52.3,,,,2,,6757,0
32153280,01/02/2026,28,0,0,0,71.9,,,,30,,9290,0
21444189,01/02/2026,28,0,0,0,42.8,,,,3,,5530,0
40487574,01/01/2026,31,0,0,0,47.4,,,,2,,6124,0
21444189,01/03/2026,31,0,0,0,47,,,,3,,6073,0
21444189,01/12/2025,31,0,0,0,32.1,,,,3,,4147,0
40487574,01/12/2025,31,0,0,0,50.9,,,,2,,6576,0
40487574,01/10/2025,31,0,0,0,53.5,,,,2,,6912,0
40487574,01/02/2026,28,0,0,0,50.5,,,,2,,6525,0
40487574,01/05/2026,31,0,0,0,63.8,,,,2,,8243,0
21444189,01/10/2025,31,0,0,0,34.2,,,,3,,4419,0
40487574,01/04/2026,30,0,0,0,68.7,,,,2,,8876,0
21444189,01/07/2026,31,0,0,0,44.2,,,,,,5711,0
21444189,01/04/2026,30,0,0,0,47.1,,,,3,,6085,0
21444189,01/11/2025,30,0,0,0,33,,,,3,,4264,0
21444189,01/09/2025,30,0,0,0,34.7,,,,3,,4483,0
21444189,01/06/2026,30,0,0,0,45.2,,,,3,,5840,0
40487574,01/09/2025,30,0,0,0,52.2,,,,2,,6744,0
40487574,01/08/2026,31,0,0,0,51.7,,,,,,6680,0
40487574,01/07/2026,31,0,0,0,48.8,,,,,,6305,0
21444189,01/08/2026,31,0,0,0,43.4,,,,,,5607,0
40487574,01/03/2026,31,0,0,0,62.7,,,,2,,8101,0
21444189,01/05/2026,31,0,0,0,46.7,,,,3,,6034,0
40487574,01/06/2026,30,0,0,0,51.6,,,,2,,6667,0
40487574,01/11/2025,30,0,0,0,58.9,,,,2,,7610,0
21444189,01/01/2026,31,0,0,0,35.9,,,,3,,4638,0
30895380,01/07/2026,31,0,0,0,125.1,,,,1,,16163,0
30895380,01/08/2026,0,31,1,3617,116.7,116.7,331,31,1,15078,15078,467329
30895380,01/10/2025,0,31,1,3750,121,121,,,1,15634,15634,484513
30895380,01/09/2025,0,30,1,3622,120.7,120.7,57,122,1,15595,15595,467975
30895380,01/03/2026,31,0,0,0,146,,,,1,,18864,0
30895380,01/05/2026,31,0,0,0,147.8,,,,1,,19096,0
30895380,01/02/2026,28,0,0,0,130.9,,,,1,,16913,0
30895380,01/04/2026,30,0,0,0,146.4,,,,1,,18915,0
30895380,01/12/2025,0,31,1,3675,118.5,118.5,,,1,15311,15311,474823
30895380,01/06/2026,30,0,0,0,145.8,,,,1,,18838,0
30895380,01/11/2025,0,30,1,3508,116.9,116.9,,,1,15104,15104,453246
30895380,01/01/2026,31,0,0,0,129.5,,,,1,,16732,0
29367839,01/12/2025,31,0,0,0,88.1,,,,1,,11383,0
29367839,01/04/2026,30,0,0,0,89.7,,,,1,,11590,0
29900455,01/06/2026,30,0,0,0,86.8,,,,1,,11215,0
29367839,01/02/2026,28,0,0,0,88.5,,,,1,,11435,0
29367839,01/03/2026,31,0,0,0,88.7,,,,1,,11460,0
29367839,01/06/2026,30,0,0,0,89.6,,,,,,11577,0
29900455,01/12/2025,31,0,0,0,73.6,,,,1,,9509,0
29367839,01/05/2026,31,0,0,0,89.7,,,,,,11590,0
29367839,01/11/2025,30,0,0,0,88.8,,,,1,,11473,0
29367839,01/09/2025,28,2,0.067,177,87.7,88.5,130,2,1,11435,11331,22869
29367839,01/08/2026,31,0,0,0,89,,,,,,11499,0
29900455,01/05/2026,31,0,0,0,79.5,,,,1,,10272,0
29367839,01/01/2026,31,0,0,0,88.2,,,,1,,11396,0
29900455,01/11/2025,30,0,0,0,72.4,,,,1,,9354,0
29367839,01/07/2026,31,0,0,0,89.6,,,,,,11577,0
29900455,01/04/2026,30,0,0,0,80.6,,,,1,,10414,0
29900455,01/10/2025,18,13,0.419,1052,79.3,80.9,113,6,1,10453,10246,135922
29367839,01/10/2025,31,0,0,0,86.8,,,,1,,11215,0
29900455,01/03/2026,27,4,0.129,307,76.5,76.8,342,4,1,9923,9884,39666
29900455,01/08/2026,31,0,0,0,88,,,,1,,11370,0
29900455,01/07/2026,31,0,0,0,88.4,,,,1,,11422,0
29900455,01/02/2026,28,0,0,0,73.8,,,,1,,9535,0
29900455,01/01/2026,28,3,0.097,192,70.3,64,149,3,1,8269,9083,24807
29900455,01/09/2025,29,1,0.033,77,80.4,77,23,1,1,9949,10388,9949
38111850,01/03/2026,31,0,0,0,22.6,,,,1,,2920,0
11558795,01/06/2026,30,0,0,0,30.6,,,,7,,3954,0
38111850,01/11/2025,30,0,0,0,20,,,,1,,2584,0
38111850,01/10/2025,31,0,0,0,21,,,,1,,2713,0
11558795,01/03/2026,31,0,0,0,31.2,,,,7,,4031,0
38111850,01/08/2026,31,0,0,0,21.6,,,,1,,2791,0
38111850,01/09/2025,30,0,0,0,22.8,,,,1,,2946,0
11558795,01/07/2026,31,0,0,0,32.2,,,,,,4160,0
11558795,01/10/2025,31,0,0,0,30.8,,,,7,,3979,0
11558795,01/08/2026,31,0,0,0,32,,,,,,4135,0
11558795,01/12/2025,31,0,0,0,31.9,,,,7,,4122,0
11558795,01/01/2026,31,0,0,0,31.7,,,,7,,4096,0
38111850,01/12/2025,31,0,0,0,20.5,,,,1,,2649,0
11558795,01/04/2026,30,0,0,0,31.1,,,,7,,4018,0
38111850,01/05/2026,31,0,0,0,22.6,,,,1,,2920,0
11558795,01/09/2025,30,0,0,0,29.3,,,,7,,3786,0
38111850,01/02/2026,28,0,0,0,22.5,,,,1,,2907,0
38111850,01/01/2026,31,0,0,0,20.4,,,,1,,2636,0
11558795,01/11/2025,30,0,0,0,32.2,,,,7,,4160,0
11558795,01/05/2026,31,0,0,0,31.1,,,,7,,4018,0
38111850,01/04/2026,30,0,0,0,22.7,,,,1,,2933,0
11558795,01/02/2026,28,0,0,0,31.2,,,,7,,4031,0
38111850,01/07/2026,31,0,0,0,21.6,,,,1,,2791,0
38111850,01/06/2026,30,0,0,0,21.8,,,,1,,2817,0
2498391,01/06/2026,30,0,0,0,55.8,,,,2,,7210,0
2498391,01/10/2025,31,0,0,0,58.4,,,,2,,7545,0
2498391,01/12/2025,31,0,0,0,53.9,,,,2,,6964,0
2498391,01/09/2025,30,0,0,0,58.1,,,,2,,7507,0
2498391,01/11/2025,30,0,0,0,56.5,,,,2,,7300,0
2498391,01/05/2026,31,0,0,0,55,,,,2,,7106,0
15764527,01/09/2025,26,4,0.133,250,60.4,62.5,,,1,8075,7804,32301
2498391,01/02/2026,28,0,0,0,53.4,,,,2,,6899,0
2498391,01/03/2026,31,0,0,0,52.9,,,,2,,6835,0
15764527,01/05/2026,31,0,0,0,55.6,,,,1,,7184,0
2498391,01/07/2026,31,0,0,0,54.1,,,,2,,6990,0
15764527,01/10/2025,31,0,0,0,59.7,,,,1,,7713,0
15764527,01/08/2026,31,0,0,0,58.6,,,,1,,7571,0
15764527,01/01/2026,31,0,0,0,53.3,,,,1,,6887,0
15764527,01/03/2026,31,0,0,0,53.3,,,,1,,6887,0
15764527,01/11/2025,30,0,0,0,56.2,,,,1,,7261,0
2498391,01/08/2026,31,0,0,0,54.3,,,,2,,7016,0
15764527,01/12/2025,31,0,0,0,55.1,,,,1,,7119,0
15764527,01/06/2026,30,0,0,0,55.3,,,,1,,7145,0
2498391,01/01/2026,31,0,0,0,53,,,,2,,6848,0
2498391,01/04/2026,30,0,0,0,53.5,,,,2,,6912,0
15764527,01/02/2026,28,0,0,0,54.2,,,,1,,7003,0
15764527,01/07/2026,31,0,0,0,56.7,,,,1,,7326,0
15764527,01/04/2026,30,0,0,0,55.5,,,,1,,7171,0
40476203,01/02/2026,28,0,0,0,46.1,,,,1,,5956,0
10938932,01/08/2026,31,0,0,0,48.1,,,,3,,6215,0
36372244,01/12/2025,31,0,0,0,23.2,,,,1,,2998,0
40476203,01/08/2026,31,0,0,0,46.7,,,,1,,6034,0
40476203,01/09/2025,30,0,0,0,27.8,,,,1,,3592,0
5010006,01/01/2026,2,29,0.935,1397,48.3,48.2,169,28,2,6228,6241,180497
5010006,01/11/2025,0,30,1,1020,34,34,,,2,4393,4393,131788
40476203,01/10/2025,31,0,0,0,29.7,,,,1,,3837,0
5010006,01/07/2026,31,0,0,0,41.9,,,,2,,5414,0
40476203,01/01/2026,31,0,0,0,45.1,,,,1,,5827,0
10938932,01/12/2025,31,0,0,0,45.8,,,,2,,5918,0
10938932,01/05/2026,31,0,0,0,46.8,,,,3,,6047,0
36372244,01/03/2026,31,0,0,0,24.9,,,,1,,3217,0
36372244,01/07/2026,31,0,0,0,26.9,,,,1,,3476,0
5010006,01/02/2026,14,14,0.5,618,45.9,44.1,,,2,5698,5930,79848
40476203,01/11/2025,30,0,0,0,29.8,,,,1,,3850,0
10938932,01/11/2025,30,0,0,0,45.2,,,,3,,5840,0
5010006,01/03/2026,31,0,0,0,40.3,,,,2,,5207,0
5010006,01/04/2026,30,0,0,0,44.4,,,,2,,5737,0
36372244,01/10/2025,31,0,0,0,21.5,,,,1,,2778,0
5010006,01/09/2025,1,29,0.967,1003,34.4,34.6,64,68,2,4470,4445,129591
10938932,01/07/2026,31,0,0,0,48.3,,,,3,,6241,0
10938932,01/01/2026,31,0,0,0,46.6,,,,3,,6021,0
5010006,01/08/2026,31,0,0,0,46.7,,,,2,,6034,0
10938932,01/10/2025,19,12,0.387,529,45.5,44.1,63,12,3,5698,5879,68349
10938932,01/02/2026,28,0,0,0,46.1,,,,3,,5956,0
40476203,01/05/2026,31,0,0,0,43.5,,,,1,,5620,0
40476203,01/06/2026,30,0,0,0,46.8,,,,1,,6047,0
10938932,01/04/2026,30,0,0,0,45.9,,,,3,,5930,0
36372244,01/05/2026,31,0,0,0,24.9,,,,1,,3217,0
40476203,01/03/2026,31,0,0,0,44.6,,,,1,,5762,0
5010006,01/06/2026,30,0,0,0,49,,,,2,,6331,0
36372244,01/02/2026,28,0,0,0,25,,,,1,,3230,0
40476203,01/07/2026,31,0,0,0,46.6,,,,1,,6021,0
40476203,01/12/2025,31,0,0,0,33.6,,,,1,,4341,0
5010006,01/05/2026,31,0,0,0,46.4,,,,2,,5995,0
36372244,01/08/2026,31,0,0,0,28.2,,,,1,,3644,0
36372244,01/09/2025,30,0,0,0,21.7,,,,1,,2804,0
5010006,01/10/2025,0,31,1,930,30,30,,,2,3876,3876,120159
10938932,01/09/2025,0,30,1,1342,44.7,44.7,39,30,3,5775,5775,173391
36372244,01/01/2026,31,0,0,0,25.3,,,,1,,3269,0
36372244,01/06/2026,30,0,0,0,24.8,,,,1,,3204,0
40476203,01/04/2026,30,0,0,0,45.5,,,,1,,5879,0
36372244,01/11/2025,30,0,0,0,22.1,,,,1,,2855,0
36372244,01/04/2026,30,0,0,0,25.1,,,,1,,3243,0
10938932,01/06/2026,30,0,0,0,48.5,,,,3,,6266,0
5010006,01/12/2025,0,31,1,1361,43.9,43.9,,,2,5672,5672,175846
10938932,01/03/2026,31,0,0,0,45.4,,,,3,,5866,0
30308601,01/06/2026,30,0,0,0,33.3,,,,1,,4302,0
20911493,01/09/2025,1,29,0.967,1974,68.1,68.1,1,152,1,8799,8799,255048
20911493,01/10/2025,0,31,1,2085,67.3,67.3,,,1,8695,8695,269389
20911493,01/01/2026,0,31,1,2122,68.5,68.5,,,1,8850,8850,274170
30308601,01/12/2025,31,0,0,0,36.1,,,,1,,4664,0
20911493,01/03/2026,31,0,0,0,67.2,,,,1,,8682,0
30308601,01/02/2026,28,0,0,0,33.8,,,,1,,4367,0
30308601,01/09/2025,17,13,0.433,479,34.6,36.8,43,6,1,4755,4470,61889
30308601,01/08/2026,31,0,0,0,34.4,,,,1,,4445,0
20911493,01/07/2026,31,0,0,0,68.3,,,,1,,8825,0
30308601,01/03/2026,31,0,0,0,33.3,,,,1,,4302,0
20911493,01/02/2026,28,0,0,0,66.2,,,,1,,8553,0
30308601,01/01/2026,31,0,0,0,35.3,,,,1,,4561,0
20911493,01/11/2025,0,30,1,1954,65.1,65.1,,,1,8411,8411,252464
30308601,01/10/2025,31,0,0,0,38.2,,,,1,,4936,0
30308601,01/04/2026,30,0,0,0,35.1,,,,1,,4535,0
30308601,01/05/2026,31,0,0,0,34,,,,1,,4393,0
20911493,01/08/2026,31,0,0,0,69,,,,1,,8915,0
20911493,01/12/2025,0,31,1,2063,66.5,66.5,,,1,8592,8592,266547
20911493,01/06/2026,30,0,0,0,69.6,,,,1,,8993,0
20911493,01/05/2026,31,0,0,0,70.6,,,,1,,9122,0
30308601,01/11/2025,30,0,0,0,37.1,,,,1,,4793,0
30308601,01/07/2026,31,0,0,0,33.3,,,,1,,4302,0
20911493,01/04/2026,30,0,0,0,67.7,,,,1,,8747,0
5311904,01/11/2025,30,0,0,0,136.3,,,,1,,17610,0
19194468,01/05/2026,31,0,0,0,42.3,,,,2,,5465,0
32888358,01/01/2026,31,0,0,0,43.9,,,,2,,5672,0
22563987,01/10/2025,30,1,0.032,85,85.8,85,117,1,2,10982,11086,10982
19194468,01/01/2026,31,0,0,0,42.5,,,,2,,5491,0
36683442,01/06/2026,30,0,0,0,134.2,,,,1,,17339,0
5311904,01/01/2026,31,0,0,0,136.9,,,,1,,17688,0
32888358,01/03/2026,31,0,0,0,43.5,,,,2,,5620,0
19194468,01/06/2026,30,0,0,0,41.8,,,,2,,5401,0
22563987,01/04/2026,30,0,0,0,85.6,,,,2,,11060,0
22563987,01/09/2025,30,0,0,0,86.5,,,,2,,11176,0
32888358,01/12/2025,31,0,0,0,44,,,,2,,5685,0
19194468,01/11/2025,30,0,0,0,41.8,,,,2,,5401,0
5311904,01/08/2026,31,0,0,0,148.2,,,,,,19148,0
22563987,01/12/2025,30,1,0.032,85,84.3,85,169,1,2,10982,10892,10982
36683442,01/03/2026,26,5,0.161,683,138.4,136.6,284,5,1,17649,17882,88246
5311904,01/09/2025,30,0,0,0,140.9,,,,1,,18205,0
5311904,01/07/2026,31,0,0,0,151.5,,,,,,19574,0
5311904,01/06/2026,30,0,0,0,144.6,,,,1,,18683,0
5311904,01/02/2026,28,0,0,0,153.4,,,,1,,19820,0
22563987,01/06/2026,29,1,0.033,88,86.6,88,367,1,2,11370,11189,11370
22563987,01/11/2025,30,0,0,0,84.7,,,,2,,10944,0
36683442,01/10/2025,15,16,0.516,2163,132.2,135.2,259,2,1,17468,17081,279467
19194468,01/12/2025,31,0,0,0,42.5,,,,2,,5491,0
5311904,01/10/2025,31,0,0,0,145.6,,,,1,,18812,0
19194468,01/10/2025,31,0,0,0,41.2,,,,2,,5323,0
36683442,01/09/2025,7,23,0.767,3143,135.9,136.7,111,2,1,17662,17559,406087
32888358,01/07/2026,31,0,0,0,45.4,,,,2,,5866,0
32888358,01/05/2026,31,0,0,0,45.6,,,,2,,5892,0
32888358,01/09/2025,9,21,0.7,933,44.6,44.4,28,17,2,5737,5762,120547
32888358,01/02/2026,28,0,0,0,43.9,,,,2,,5672,0
19194468,01/03/2026,31,0,0,0,41.7,,,,2,,5388,0
36683442,01/01/2026,14,17,0.548,2388,139,140.5,241,3,1,18153,17959,308538
19194468,01/09/2025,0,30,1,1308,43.6,43.6,,,2,5633,5633,168998
32888358,01/11/2025,22,8,0.267,358,44.3,44.8,,,2,5788,5724,46255
22563987,01/07/2026,31,0,0,0,85.6,,,,,,11060,0
32888358,01/08/2026,31,0,0,0,44.7,,,,2,,5775,0
5311904,01/04/2026,30,0,0,0,150.5,,,,1,,19445,0
36683442,01/07/2026,29,2,0.065,274,138.6,137,318,2,1,17701,17908,35402
